cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
Gradient1,2016-04-21T01-15-37-00-00,mean,1805,1805,1837824,1837824,3,1687,15,6,0,0,-67855,0,-75117,2500,2016-04-21 01:15:37,2910.8866,8.57669229425669,196.695875533472,336.698610424216,1.74892598281095,2.99376357816434,0.699570393124381,1.19750543126574,180.456,2.104,2.36
Gradient1,2016-04-21T15-10-38-00-00,mean,2133,2133,2188800,2188800,4,1886,21,12,0,0,-67855,0,-75117,2500,2016-04-21 15:10:38,2910.7315,8.50958098889803,221.632534252927,376.415873894529,2.46780658500078,4.19126900943007,1.41017519142902,2.39501086253147,268.8976378,2.007874016,2.181102362
Gradient1,2016-04-23T01-54-41-00-00,mean,1220,1220,1683584,1683584,24,1019,72,16,0,0,-67855,0,-75117,2500,2016-04-23 01:54:41,2910.732,6.32773839618338,161.036998718945,203.376339076631,11.3784729222414,14.3700651751888,2.52854953827587,3.19334781670863,127.944,3.904,2.168
Gradient1,2016-04-23T15-22-39-00-00,mean,1391,1391,2049024,2049024,3,1155,83,20,0,0,-67855,0,-75117,2500,2016-04-23 15:22:39,2910.7614,5.92799660823885,194.838168158659,230.519795518654,14.0013575386742,16.565491799176,3.37382109365643,3.99168477088578,220.616,5.328,3.288
Gradient1,2016-04-25T01-24-38-00-00,mean,1451,1451,2680192,2680192,11,786,368,63,0,0,-67855,0,-75117,2500,2016-04-25 01:24:38,2910.8554,4.72762904903828,166.256699044502,156.873211495811,77.8402865755427,73.4469997842984,13.3259186257043,12.5738070282902,121.6076923,27.8,6.146153846
Gradient1,2016-04-25T14-57-14-00-00,mean,847,847,3113600,3113600,9,613,33,58,0,0,-67855,0,-75117,2500,2016-04-25 14:57:14,2910.803,2.37549795188849,258.051159131783,122.345138227649,13.8918242273227,6.58627987196154,24.415933490446,11.5758858355688,283.776,6.096,7.352
Gradient1,2016-04-28T03-42-14-00-00,mean,367,367,3017856,3017856,1,1,71,105,0,0,-67855,0,-75117,2500,2016-04-28 03:42:14,2910.446,1.06181376646202,0.941784738139172,0.199584238544289,66.8667164078812,14.1704809366445,98.8873975046131,20.9563450471504,0.648,11.696,14.168
Gradient1,2016-04-28T15-07-06-00-00,mean,225,225,3415040,3415040,3,1,14,62,0,0,-67855,0,-75117,2500,2016-04-28 15:07:06,2911.0608,0.575385951555472,1.73796387850041,0.199584238544289,24.3314942990058,2.79417933962005,107.753760467026,12.3742227897459,0.6953125,4.296875,14.2578125
Gradient1,2016-04-29T06-50-43-00-00,mean,809,809,2653568,2653568,0,1,183,225,0,0,-67855,0,-75117,2500,2016-04-29 06:50:43,2910.9138,2.66237299839311,0.375604770858012,0.199584238544289,68.7356730670161,36.5239156536049,84.5110734430526,44.9064536724651,1.361290323,13.35483871,17.33548387
Gradient1,2016-04-30T15-01-40-00-00,mean,671,671,3082624,3082624,1,371,113,68,0,0,-67855,0,-75117,2500,2016-04-30 15:01:40,2911.1608,1.90103194239713,195.157162657763,74.0457524999313,59.4413999469738,22.5530189555047,35.7700459857895,13.5717282210117,229.832,18.696,11.368
Gradient1,2016-05-01T15-01-42-00-00,mean,1307,1307,2156032,2156032,3,1036,93,10,0,0,-67855,0,-75117,2500,2016-05-01 15:01:42,2910.562,5.29320232816582,195.72272808982,206.769271131884,17.5697043555533,18.5613341846189,1.88921552210251,1.99584238544289,184.8769231,7.330769231,3.607692308
Gradient1,2016-05-02T19-27-11-00-00,mean,1559,1559,1913984,1913984,0,1329,85,5,0,0,-67855,0,-75117,2500,2016-05-02 19:27:11,2910.3653,7.11175146087951,186.873797166647,265.24745302536,11.9520487277389,16.9646602762646,0.703061689866993,0.997921192721446,190.136,7.552,2.752
